GEO_ID,STATENAME,DISTRICT,NAME,P001001,P001001ERR,P001002,P001003,P001004,P001005,P001006,P001007,P001008,P001009,P001010,P001011,P001012,P001013,P001014,P001015,P001016,P001017,P001018,P001019,P001020,P001021,P001022,P001023,P001024,P001025,P001026,P001027,P001028,P001029,P001030,P001031,P001032,P001033,P001034,P001035,P001036,P001037,P001038,P001039,P001040,P001041,P001042,P001043,P001044,P001045,P001046,P001047,P001048,P001049,P001050,P001051,P001052,P001053,P001054,P001055,P001056,P001057,P001058,P001059,P001060,P001061,P001062,P001063,P001064,P001065,P001066,P001067,P001068,P001069,P001070,P001071
5001100US2614,Michigan,14,"Congressional District 14 (111th Congress), Michigan",550465,null,537554,195270,325975,1709,10159,107,4334,12911,11551,2970,1016,3782,218,689,1535,371,104,616,99,3,27,31,85,5,1292,891,92,17,59,32,11,7,24,32,3,39,11,34,13,11,7,1,5,0,3,61,33,3,18,2,0,0,0,0,0,1,0,1,2,1,0,6,5,0,0,0,1,0,1,1
5001100US2615,Michigan,15,"Congressional District 15 (111th Congress), Michigan",682205,null,662455,527097,94123,2643,30802,189,7601,19750,18239,6692,3394,4220,214,1466,922,324,73,366,85,13,51,92,315,12,1417,846,143,16,83,76,16,48,59,57,5,14,2,18,12,10,3,6,1,1,1,85,48,5,14,7,4,0,2,2,1,1,1,0,0,0,0,9,6,3,0,0,0,0,0,0
5001100US2701,Minnesota,1,"Congressional District 1 (111th Congress), Minnesota",644787,null,634912,591636,13934,1806,14446,209,12881,9875,9325,2649,1715,2319,149,1531,139,135,10,322,41,8,55,50,172,30,520,254,64,2,24,64,5,25,39,22,7,1,0,9,1,1,1,0,0,0,1,21,5,0,6,1,4,0,1,1,0,0,1,0,0,2,0,9,8,1,0,0,0,0,0,0
5001100US2702,Minnesota,2,"Congressional District 2 (111th Congress), Minnesota",732515,null,715860,644128,24221,3631,29600,378,13902,16655,15466,4872,2676,4087,203,2028,246,303,33,188,104,13,145,138,381,49,1118,599,106,16,74,75,10,33,89,43,11,17,0,10,3,8,3,3,9,2,7,64,28,4,13,6,4,0,5,0,0,3,0,0,1,0,0,7,5,0,0,2,0,0,0,0
5001100US2703,Minnesota,3,"Congressional District 3 (111th Congress), Minnesota",650185,null,633539,524580,50837,2393,44021,249,11459,16646,15273,5773,2119,4030,157,1155,466,365,44,277,81,5,128,131,490,52,1276,780,160,9,75,36,11,26,62,55,11,14,1,6,13,8,5,1,1,1,1,77,42,1,16,2,4,4,8,0,0,0,0,0,0,0,0,20,13,3,1,2,0,1,0,0
5001100US2704,Minnesota,4,"Congressional District 4 (111th Congress), Minnesota",614624,null,593756,445766,61044,4631,63132,292,18891,20868,18835,7008,3158,3511,161,2050,960,397,104,400,182,12,197,222,407,66,1895,1232,129,17,143,95,3,40,88,51,9,21,5,20,7,8,3,2,6,0,16,122,45,20,33,10,3,1,4,3,0,1,1,1,0,0,0,15,13,2,0,0,0,0,1,1
5001100US2705,Minnesota,5,"Congressional District 5 (111th Congress), Minnesota",616482,null,591511,423677,94990,9318,32712,307,30507,24971,22249,8283,3421,3974,147,2265,1456,479,142,447,137,14,863,148,371,102,2539,1790,213,25,129,90,8,57,85,27,8,23,12,25,24,7,6,0,2,4,4,149,71,17,36,10,6,1,3,0,0,0,3,1,0,0,1,33,20,8,2,2,1,0,1,1
5001100US2706,Minnesota,6,"Congressional District 6 (111th Congress), Minnesota",759478,null,745870,696224,18580,3309,21674,221,5862,13608,12721,4090,2979,3566,152,1061,177,140,32,106,55,1,47,85,203,27,827,397,105,6,44,73,19,17,95,40,5,9,1,4,5,3,1,0,1,1,1,55,29,2,11,1,1,1,3,4,0,2,1,0,0,0,0,5,5,0,0,0,0,0,0,0
5001100US2707,Minnesota,7,"Congressional District 7 (111th Congress), Minnesota",625512,null,615319,579659,4910,17796,4825,323,7806,10193,9742,1744,4922,1318,127,958,219,58,16,57,78,15,91,21,93,25,427,258,32,11,17,38,7,10,27,12,0,2,0,2,0,1,1,2,5,0,2,21,9,2,2,0,2,0,4,1,0,0,0,1,0,0,0,3,1,1,0,1,0,0,0,0
5001100US2708,Minnesota,8,"Congressional District 8 (111th Congress), Minnesota",660342,null,648013,618392,5896,18032,3824,177,1692,12329,11654,2493,6265,1543,168,536,327,57,8,43,50,18,58,41,37,10,636,409,36,4,20,70,5,10,47,18,4,2,1,3,1,1,0,3,0,1,1,30,19,2,1,3,0,0,4,0,1,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0
5001100US2801,Mississippi,1,"Congressional District 1 (111th Congress), Mississippi",788095,null,779155,543846,215873,1650,4813,231,12742,8940,8457,3237,1873,1020,94,1099,446,190,71,217,32,6,37,20,80,35,433,168,34,10,47,47,11,23,21,14,10,14,4,8,11,1,4,2,0,4,0,37,10,0,10,4,0,0,4,1,0,0,2,0,0,6,0,13,13,0,0,0,0,0,0,0
5001100US2802,Mississippi,2,"Congressional District 2 (111th Congress), Mississippi",668263,null,663112,207275,444269,1885,3751,138,5794,5151,4705,1658,635,317,46,591,660,271,134,209,14,3,24,21,89,33,389,232,21,9,16,5,5,7,7,9,6,16,5,7,24,11,6,3,0,0,0,38,7,2,5,6,2,1,0,1,0,1,4,0,0,9,0,16,15,1,0,0,0,0,3,3
5001100US2803,Mississippi,3,"Congressional District 3 (111th Congress), Mississippi",756924,null,749742,462792,263523,8545,6450,316,8116,7182,6759,2319,1353,819,70,702,575,226,87,261,64,10,108,28,108,29,377,177,33,16,20,33,3,18,31,8,1,9,1,9,10,2,2,1,2,0,1,32,7,1,7,2,3,0,1,1,0,1,5,0,0,4,0,14,13,1,0,0,0,0,0,0
5001100US2804,Mississippi,4,"Congressional District 4 (111th Congress), Mississippi",754015,null,741181,540771,174720,2950,10728,502,11510,12834,11929,3874,2853,2049,183,1323,528,350,86,289,60,8,91,93,96,46,821,355,94,16,63,64,18,32,68,41,10,12,1,10,20,8,4,1,0,3,1,63,28,3,16,6,0,0,7,0,0,1,0,0,0,1,1,21,20,1,0,0,0,0,0,0
5001100US2901,Missouri,1,"Congressional District 1 (111th Congress), Missouri",587069,null,575004,226499,326158,1319,14864,163,6001,12065,10750,4791,1068,1478,70,503,1339,540,141,486,33,8,30,67,175,21,1205,810,118,9,60,32,8,12,31,24,7,35,5,16,16,13,1,0,3,0,5,90,36,3,27,3,6,0,12,0,0,2,0,0,0,1,0,19,13,4,0,2,0,0,1,1
5001100US2902,Missouri,2,"Congressional District 2 (111th Congress), Missouri",706622,null,694746,641257,23192,1458,23103,279,5457,11876,11175,3602,2273,3385,135,855,191,122,7,123,55,8,33,83,283,20,643,278,75,4,38,66,4,27,79,41,4,4,0,10,2,4,0,1,4,0,2,47,27,0,1,2,6,0,7,3,0,0,0,0,0,1,0,11,9,2,0,0,0,0,0,0
5001100US2903,Missouri,3,"Congressional District 3 (111th Congress), Missouri",625251,null,613292,534436,57309,1663,14356,159,5369,11959,11131,3922,2396,2693,180,812,431,161,44,182,58,6,27,77,128,14,769,386,68,7,61,75,12,23,55,26,6,17,4,18,2,3,3,0,1,0,2,50,25,0,8,2,8,0,4,2,0,1,0,0,0,0,0,8,7,0,0,0,0,1,1,1
5001100US2904,Missouri,4,"Congressional District 4 (111th Congress), Missouri",679375,null,665455,624489,23756,3827,5044,888,7451,13920,13164,3784,5048,1850,307,1203,253,151,36,170,56,16,56,100,90,44,694,309,70,17,35,75,21,29,93,17,8,2,0,1,7,5,2,1,0,1,1,48,13,5,6,8,2,0,9,2,0,1,1,1,0,0,0,13,11,2,0,0,0,0,1,1
5001100US2905,Missouri,5,"Congressional District 5 (111th Congress), Missouri",633887,null,614261,413920,160180,3176,10057,1498,25430,19626,17988,6397,3364,2115,438,2447,1487,372,177,650,51,11,125,91,197,66,1495,843,133,40,128,73,10,59,71,27,12,19,12,19,12,4,9,5,4,0,15,121,46,8,28,9,4,1,10,2,0,6,2,0,0,5,0,18,13,2,2,1,0,0,4,4
5001100US2906,Missouri,6,"Congressional District 6 (111th Congress), Missouri",693974,null,679027,626658,30031,3165,9174,1253,8746,14947,14004,4831,3768,2270,351,1769,255,114,34,284,32,5,52,102,111,26,867,365,102,14,78,83,13,39,94,28,10,9,1,17,2,2,1,1,0,0,8,57,28,5,16,1,1,0,0,3,1,2,0,0,0,0,0,19,11,8,0,0,0,0,0,0
5001100US2907,Missouri,7,"Congressional District 7 (111th Congress), Missouri",721754,null,703880,660632,12076,7432,8163,1509,14068,17874,16968,4288,7744,1928,377,1717,240,65,40,135,49,18,94,90,133,50,857,407,46,11,66,130,23,57,72,24,9,0,1,5,2,0,0,2,1,0,1,41,8,6,12,1,0,2,8,4,0,0,0,0,0,0,0,6,5,0,0,0,1,0,2,2
5001100US2908,Missouri,8,"Congressional District 8 (111th Congress), Missouri",656894,null,646657,602878,32808,3049,3981,203,3738,10237,9857,2864,4605,1077,154,696,155,50,9,77,19,7,32,47,56,9,336,150,22,6,29,39,7,22,34,12,5,1,0,1,4,1,0,1,0,1,1,22,8,3,2,2,0,0,3,0,0,3,0,0,0,1,0,22,22,0,0,0,0,0,0,0
5001100US2909,Missouri,9,"Congressional District 9 (111th Congress), Missouri",684101,null,672016,628001,27881,2287,9341,309,4197,12085,11419,4558,3472,1808,197,726,243,87,13,94,39,6,25,60,82,9,601,307,69,8,32,52,8,45,24,21,10,10,2,6,3,1,0,2,1,0,0,51,23,1,11,6,1,0,6,0,0,1,0,0,2,0,0,14,12,1,1,0,0,0,0,0
5001100US3000,Montana,1,"Congressional District (at Large) (111th Congress), Montana",989415,null,964439,884961,4027,62555,6253,668,5975,24976,23672,2578,14228,3233,505,1864,415,81,10,75,168,77,211,131,70,26,1204,523,62,16,34,191,46,91,164,35,14,3,3,1,7,1,3,4,2,3,1,84,29,13,10,5,5,0,9,2,1,10,0,0,0,0,0,16,16,0,0,0,0,0,0,0
5001100US3101,Nebraska,1,"Congressional District 1 (111th Congress), Nebraska",626092,null,613367,558972,12851,8404,12161,376,20603,12725,11931,3887,2696,2095,194,1898,326,85,16,303,46,8,164,54,100,59,749,363,82,5,69,34,6,65,48,30,10,10,4,10,5,3,0,0,2,2,1,33,16,3,3,3,1,0,4,1,0,1,1,0,0,0,0,12,12,0,0,0,0,0,0,0
5001100US3102,Nebraska,2,"Congressional District 2 (111th Congress), Nebraska",638871,null,620069,498718,65981,4381,16646,551,33792,18802,17265,5982,2415,3111,221,2889,908,340,79,598,74,11,186,147,244,60,1389,673,145,24,107,71,17,80,121,41,6,21,2,27,21,12,3,7,3,6,2,137,38,13,30,19,8,2,16,2,2,2,1,0,0,0,4,11,5,0,1,0,0,5,0,0
5001100US3103,Nebraska,3,"Congressional District 3 (111th Congress), Nebraska",561378,null,553395,515148,4053,5642,3486,352,24714,7983,7664,1356,2476,902,117,2150,83,17,11,132,37,18,186,44,69,66,291,115,26,3,37,17,1,31,24,21,8,0,1,2,0,0,0,0,0,2,3,23,1,2,10,1,0,1,3,4,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0
5001100US3201,Nevada,1,"Congressional District 1 (111th Congress), Nevada",820134,null,777292,450976,114262,6409,50036,5488,150121,42842,38553,7250,3192,7151,1076,11202,1196,1544,436,1695,199,73,529,1588,1029,393,3893,870,404,112,295,191,31,157,1153,239,51,55,13,44,115,38,36,23,9,0,57,348,107,13,50,63,24,4,53,4,3,13,10,2,1,0,1,45,34,6,1,1,0,3,3,3
5001100US3202,Nevada,2,"Congressional District 2 (111th Congress), Nevada",836562,null,805898,652927,23973,18323,33224,3743,73708,30664,28194,3989,6540,6534,995,6465,388,433,101,449,210,57,411,722,702,198,2246,460,232,48,124,234,58,153,587,133,47,25,3,21,35,17,7,22,15,5,20,184,48,9,12,17,7,6,55,9,2,14,4,1,0,0,0,39,37,0,1,1,0,0,1,1
5001100US3203,Nevada,3,"Congressional District 3 (111th Congress), Nevada",1043855,null,991286,682785,80391,7330,112176,7640,100964,52569,47128,8372,4503,13457,1703,9732,892,1592,341,1226,291,80,411,2559,1639,330,4895,973,541,102,254,291,58,133,1769,302,63,80,15,29,76,61,25,43,24,3,53,479,128,32,37,59,10,5,113,16,0,64,8,1,0,5,1,64,45,9,4,0,6,0,3,3
5001100US3301,New Hampshire,1,"Congressional District 1 (111th Congress), New Hampshire",657984,null,647002,618123,8378,1393,13220,236,5652,10982,10281,2906,2874,2533,153,1106,113,70,24,173,29,27,31,65,131,46,659,319,66,2,72,65,1,27,53,27,3,11,1,2,1,6,0,0,3,0,0,35,20,0,3,3,2,0,5,0,1,1,0,0,0,0,0,5,5,0,0,0,0,0,2,2
5001100US3302,New Hampshire,2,"Congressional District 2 (111th Congress), New Hampshire",658486,null,648086,617927,6657,1757,15187,148,6410,10400,9765,2115,3230,2416,131,1144,114,82,24,129,49,11,36,42,193,49,596,268,43,6,70,50,9,24,75,25,6,1,2,5,3,1,6,0,2,0,0,28,12,1,3,0,4,0,7,1,0,0,0,0,0,0,0,9,8,0,0,1,0,0,2,2
5001100US3401,New Jersey,1,"Congressional District 1 (111th Congress), New Jersey",669169,null,652058,464333,121829,1915,24988,243,38750,17111,15568,5369,1430,2127,127,2456,1134,477,79,1436,110,12,193,97,387,134,1424,776,123,18,161,31,13,37,32,44,21,51,6,18,13,26,18,4,9,12,11,111,48,6,38,3,3,2,3,3,0,0,2,0,1,2,0,7,4,3,0,0,0,0,1,1
5001100US3402,New Jersey,2,"Congressional District 2 (111th Congress), New Jersey",692205,null,672676,504206,96076,3426,25743,214,43011,19529,18100,5598,2032,2210,146,3962,1227,351,95,1313,232,5,210,77,519,123,1306,748,94,3,157,27,9,34,45,50,12,31,2,32,5,17,13,12,8,6,1,92,50,3,22,4,4,0,0,0,1,1,4,1,0,2,0,19,10,3,5,0,1,0,12,12
5001100US3403,New Jersey,3,"Congressional District 3 (111th Congress), New Jersey",680341,null,664887,557705,66025,1237,26859,229,12832,15454,14063,4469,1588,3112,143,1946,842,560,53,709,91,9,61,96,341,43,1241,610,192,13,106,56,4,24,61,69,7,31,1,17,15,24,3,2,2,0,4,117,78,0,29,1,2,0,3,2,0,0,2,0,0,0,0,33,21,9,0,3,0,0,0,0
5001100US3404,New Jersey,4,"Congressional District 4 (111th Congress), New Jersey",724596,null,710016,588461,61520,1654,26291,351,31739,14580,13541,3484,1349,2441,135,3405,500,357,150,689,122,14,226,84,450,135,939,421,106,16,95,51,14,18,41,62,13,24,7,20,4,16,17,1,5,3,5,84,45,2,21,4,7,3,1,0,0,1,0,0,0,0,0,14,11,3,0,0,0,0,2,2
5001100US3405,New Jersey,5,"Congressional District 5 (111th Congress), New Jersey",666551,null,654573,566075,14256,1242,60631,150,12219,11978,11281,2049,1283,3904,106,1847,235,249,32,349,120,0,71,338,637,61,651,311,84,6,75,39,0,15,28,45,3,14,1,3,0,9,7,1,0,4,6,36,12,2,14,1,2,0,2,1,0,0,0,0,0,2,0,10,9,1,0,0,0,0,0,0
5001100US3406,New Jersey,6,"Congressional District 6 (111th Congress), New Jersey",668806,null,649371,415347,103179,2432,79790,255,48368,19435,18026,4102,1258,2810,100,4445,817,551,147,1066,395,21,331,167,1643,173,1269,642,132,5,148,28,6,38,28,52,24,28,5,20,2,31,13,2,27,13,25,131,57,16,27,7,9,0,0,0,1,0,1,6,1,6,0,6,2,4,0,0,0,0,3,3
5001100US3407,New Jersey,7,"Congressional District 7 (111th Congress), New Jersey",672885,null,658074,512126,38470,1108,84903,185,21282,14811,13881,2377,893,4124,80,3067,299,337,74,484,361,7,109,137,1431,101,846,392,131,4,81,35,7,22,23,76,14,13,0,2,8,19,4,2,2,7,4,64,40,1,7,4,1,1,0,1,1,3,0,0,5,0,0,17,11,6,0,0,0,0,3,3
5001100US3408,New Jersey,8,"Congressional District 8 (111th Congress), New Jersey",660424,null,635859,406950,94255,3527,43495,205,87427,24565,23071,4442,896,3675,137,7973,644,460,156,1981,215,18,776,136,1112,450,1398,503,135,6,240,41,1,66,32,121,48,26,7,22,9,34,38,9,33,19,8,87,35,2,23,6,9,0,2,1,2,4,0,2,1,0,0,9,4,5,0,0,0,0,0,0
5001100US3409,New Jersey,9,"Congressional District 9 (111th Congress), New Jersey",661379,null,639701,430164,52419,2341,95727,232,58818,21678,20366,3433,845,3627,170,7238,491,519,108,1300,366,8,437,112,1438,274,1175,481,123,16,193,22,5,61,25,100,34,21,4,14,6,19,10,1,23,9,8,118,52,0,32,1,8,10,0,9,2,1,1,1,1,0,0,11,7,2,0,1,0,1,8,8
5001100US3410,New Jersey,10,"Congressional District 10 (111th Congress), New Jersey",634343,null,614910,169771,364491,2654,28432,296,49266,19433,17886,3744,547,1292,76,4749,1687,837,611,2603,136,10,326,124,861,283,1445,714,120,17,154,25,3,50,16,46,25,45,15,29,22,70,57,0,7,13,17,85,45,3,17,2,6,2,0,1,1,4,0,0,0,4,0,16,16,0,0,0,0,0,1,1
5001100US3411,New Jersey,11,"Congressional District 11 (111th Congress), New Jersey",674349,null,660720,559389,19836,1008,62817,140,17530,13629,12945,2570,1069,4569,94,2612,194,206,33,321,155,2,108,124,848,40,628,259,106,10,55,33,0,19,40,50,10,5,0,11,3,13,1,1,5,1,6,39,13,0,9,3,4,0,4,1,0,0,3,0,1,1,0,9,8,0,0,1,0,0,8,8
5001100US3412,New Jersey,12,"Congressional District 12 (111th Congress), New Jersey",701881,null,686511,480121,82233,1377,105358,223,17199,15370,14232,3127,824,4267,135,1993,587,470,90,659,290,5,71,244,1372,98,1045,538,145,9,89,35,3,21,52,65,8,13,4,6,2,22,12,10,1,4,6,78,51,1,11,1,5,1,2,2,0,1,1,0,0,2,0,14,10,4,0,0,0,0,1,1
5001100US3413,New Jersey,13,"Congressional District 13 (111th Congress), New Jersey",684965,null,652235,374600,90237,5105,60692,320,121281,32730,30801,4747,951,2545,196,14493,655,440,202,2867,370,19,1130,138,1496,552,1786,656,128,4,336,43,1,115,19,132,95,11,3,50,6,52,41,1,41,42,10,107,49,3,27,6,4,2,2,3,0,6,1,2,0,2,0,36,23,10,0,0,3,0,0,0
5001100US3501,New Mexico,1,"Congressional District 1 (111th Congress), New Mexico",701939,null,671504,492280,19608,29169,15273,698,114476,30435,28501,3261,5403,3823,291,11007,852,281,65,970,191,57,1298,201,593,208,1765,510,120,11,167,128,21,318,160,144,36,13,7,42,14,25,6,9,20,3,11,153,55,11,41,4,7,4,14,10,2,4,0,0,0,1,0,13,10,1,0,0,1,1,3,3
5001100US3502,New Mexico,2,"Congressional District 2 (111th Congress), New Mexico",663956,null,643318,483834,12609,37098,5192,572,104013,20638,19496,2115,4485,1633,260,8286,327,121,24,591,116,35,854,95,372,182,1025,289,54,8,95,69,14,219,113,71,31,6,0,11,2,13,3,2,19,3,3,93,23,5,18,9,1,2,5,6,0,13,3,3,0,5,0,24,23,1,0,0,0,0,0,0
5001100US3503,New Mexico,3,"Congressional District 3 (111th Congress), New Mexico",693284,null,667347,431762,10333,126955,7743,540,90014,25937,24365,2037,6817,2191,261,8948,791,142,14,521,223,85,1718,108,369,140,1446,404,85,6,89,126,20,355,122,96,31,9,5,32,7,12,3,15,14,8,7,86,25,4,22,7,3,0,10,7,3,5,0,0,0,0,0,34,24,8,0,0,2,0,6,6
5001100US3601,New York,1,"Congressional District 1 (111th Congress), New York",705559,null,690721,603695,34486,2636,23044,291,26569,14838,13751,3607,1349,2565,131,3417,982,254,51,589,60,6,156,50,464,70,1010,586,87,10,76,45,5,18,25,36,12,41,3,29,4,25,3,1,2,2,0,65,35,2,12,2,5,2,1,3,0,1,1,0,0,1,0,12,11,1,0,0,0,0,0,0
