GEO_ID,STATENAME,NAME,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C04_001E,S1901_C04_001M,S1901_C04_001MA,S1901_C04_001EA,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001E,S1901_C02_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_001E,S1901_C01_001EA,S1901_C02_002E,S1901_C02_002M,S1901_C02_002MA,S1901_C02_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_002E,S1901_C01_002EA,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002E,S1901_C04_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_002E,S1901_C03_002EA,S1901_C01_003E,S1901_C01_003EA,S1901_C01_003M,S1901_C01_003MA,S1901_C02_003E,S1901_C02_003EA,S1901_C02_003M,S1901_C02_003MA,S1901_C04_003E,S1901_C04_003M,S1901_C04_003MA,S1901_C04_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_003E,S1901_C03_003EA,S1901_C04_004E,S1901_C04_004M,S1901_C04_004MA,S1901_C04_004EA,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004E,S1901_C03_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_004E,S1901_C02_004EA,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004E,S1901_C01_004EA,S1901_C04_005E,S1901_C04_005EA,S1901_C04_005M,S1901_C04_005MA,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005E,S1901_C03_005EA,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005E,S1901_C02_005EA,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005E,S1901_C01_005EA,S1901_C04_006E,S1901_C04_006EA,S1901_C04_006M,S1901_C04_006MA,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006E,S1901_C03_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_006E,S1901_C02_006EA,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006E,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007E,S1901_C04_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_007E,S1901_C03_007EA,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007E,S1901_C02_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008E,S1901_C03_008EA,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008E,S1901_C02_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C02_009E,S1901_C02_009EA,S1901_C02_009M,S1901_C02_009MA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C04_009E,S1901_C04_009EA,S1901_C04_009M,S1901_C04_009MA,S1901_C01_010M,S1901_C01_010MA,S1901_C02_010E,S1901_C02_010M,S1901_C02_010MA,S1901_C02_010EA,S1901_C01_010E,S1901_C01_010EA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C04_010E,S1901_C04_010M,S1901_C04_010MA,S1901_C04_010EA,S1901_C02_011E,S1901_C02_011EA,S1901_C02_011M,S1901_C02_011MA,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011E,S1901_C01_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_011E,S1901_C04_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_011E,S1901_C03_011EA,S1901_C01_012E,S1901_C01_012EA,S1901_C01_012M,S1901_C01_012MA,S1901_C02_012E,S1901_C02_012M,S1901_C02_012MA,S1901_C02_012EA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012E,S1901_C03_012EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_013E,S1901_C02_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_013E,S1901_C01_013EA,S1901_C03_013E,S1901_C03_013M,S1901_C03_013MA,S1901_C03_013EA,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013E,S1901_C04_013EA,S1901_C01_014E,S1901_C01_014M,S1901_C01_014MA,S1901_C01_014EA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C04_014M,S1901_C04_014MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C04_014E,S1901_C04_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_015E,S1901_C01_015EA,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015E,S1901_C04_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_015E,S1901_C03_015EA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
5001100US2904,Missouri,"Congressional District 4 (111th Congress), Missouri",143000,4966,null,null,82041,3985,null,null,5128,null,177385,null,5075,null,259426,null,5.6,1,null,null,0.9,null,8.9,null,1.9,null,16.9,null,0.6,null,2.5,null,7.1,null,0.8,null,3.8,null,0.7,null,14.7,1.9,null,null,0.6,null,2.6,null,21.3,2.2,null,null,0.9,null,8.3,null,0.9,null,10.2,null,0.8,null,13.5,null,14.1,null,1.6,null,1,null,9.3,null,1,null,10.7,null,0.9,null,11.5,null,14.5,null,1.7,null,1.5,null,19.2,null,1.5,null,18.3,null,1.1,null,17.1,null,19.5,1.1,null,null,1.5,null,10.5,null,1.8,null,24.7,null,1.5,null,23.2,null,11.4,0.9,null,null,4.5,null,1.2,null,1.4,null,16.4,null,1.3,null,14.1,null,8.2,null,0.7,null,10.6,null,0.9,null,12.6,null,1,null,2.4,null,0.9,null,0.4,null,2.4,0.6,null,null,1.9,null,3,0.7,null,null,0.6,0.5,null,null,1.1,null,0.3,null,0.3,null,0.9,null,0.4,null,0.5,null,0.4,null,1.3,null,42113,null,956,null,51204.00,1415,null,null,23187,null,1441,null,1569,null,56741,null,1447,null,59785,null,1259,null,51883,null,65893,1589,null,null,2138,null,32730,null,27.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),null
5001100US2905,Missouri,"Congressional District 5 (111th Congress), Missouri",101476,3513,null,null,105102,4458,null,null,4081,null,150630,null,3674,null,255732,null,7.1,1.2,null,null,1.1,null,10.4,null,2,null,16.8,null,0.7,null,2,null,7,null,0.7,null,3.8,null,0.7,null,11.7,1.6,null,null,0.6,null,1.2,null,16.2,1.9,null,null,1.3,null,5.2,null,1.1,null,8.9,null,1,null,11.8,null,14,null,2,null,1.3,null,7.4,null,1.3,null,10.4,null,1.2,null,11.7,null,17.6,null,1.7,null,1.8,null,13.2,null,1.4,null,13.8,null,1.1,null,15.2,null,17.7,1.1,null,null,1.6,null,12.7,null,2,null,22.4,null,1.6,null,20.5,null,11.1,0.8,null,null,4.8,null,1.1,null,1.7,null,19.1,null,1.3,null,14.7,null,9.9,null,0.8,null,13.7,null,1.2,null,19.2,null,1.6,null,3.9,null,0.9,null,0.5,null,4.1,0.8,null,null,2.9,null,5.9,1.1,null,null,1.1,0.5,null,null,3,null,0.7,null,0.4,null,2.3,null,0.5,null,1.2,null,0.9,null,4.3,null,43525,null,1437,null,56333.00,2681,null,null,28406,null,2404,null,2948,null,72663,null,2537,null,70867,null,1676,null,58471,null,87289,3143,null,null,2094,null,38630,null,25.7,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X),(X),null
5001100US2906,Missouri,"Congressional District 6 (111th Congress), Missouri",142263,3621,null,null,86803,4321,null,null,4567,null,178840,null,3671,null,265643,null,3.3,0.8,null,null,0.8,null,6.3,null,1.7,null,13.1,null,0.3,null,1.2,null,5.6,null,0.6,null,2.7,null,0.5,null,11.9,1.5,null,null,0.4,null,1.3,null,18.6,1.9,null,null,1,null,6.2,null,1,null,8.3,null,0.9,null,11.3,null,15.2,null,1.5,null,0.9,null,7.4,null,0.8,null,9.3,null,0.8,null,11,null,16.1,null,1.9,null,1.3,null,14.4,null,1.2,null,14.8,null,1,null,15.3,null,20.7,1.2,null,null,2,null,14.6,null,1.5,null,24.5,null,1.4,null,23.6,null,12.5,0.9,null,null,5.3,null,1,null,1.5,null,17.7,null,1.3,null,15.2,null,12.8,null,0.8,null,16.5,null,1.2,null,19.8,null,1.5,null,4.4,null,1.2,null,0.4,null,3.3,0.6,null,null,2.4,null,4,0.7,null,null,0.4,0.2,null,null,2.9,null,0.5,null,0.4,null,2.1,null,0.2,null,0.3,null,0.7,null,3.6,null,50464,null,1201,null,62202.00,1532,null,null,29167,null,2017,null,1328,null,70282,null,2885,null,74200,null,2162,null,62968,null,83017,3533,null,null,1944,null,37473,null,25,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.2,(X),(X),null
5001100US2907,Missouri,"Congressional District 7 (111th Congress), Missouri",141382,4294,null,null,98852,4269,null,null,4502,null,183420,null,4440,null,282272,null,5.5,0.9,null,null,0.9,null,8.8,null,1.8,null,17,null,0.5,null,1.9,null,7.5,null,0.9,null,4,null,0.8,null,14.3,1.8,null,null,0.6,null,2.3,null,24,2.5,null,null,1.2,null,8.9,null,1.1,null,11.5,null,1,null,15.9,null,15.3,null,2,null,1.2,null,11.8,null,1.1,null,12.3,null,1.1,null,13.3,null,13.4,null,1.7,null,1.3,null,17.6,null,1.3,null,17.4,null,1,null,16.3,null,18.2,1.2,null,null,1.7,null,11.2,null,1.5,null,24.8,null,1.5,null,22,null,9.7,0.7,null,null,3.1,null,0.9,null,1.4,null,15.1,null,1.1,null,13,null,6.6,null,0.8,null,9.4,null,1.1,null,11.7,null,1.4,null,0.8,null,0.4,null,0.4,null,2.7,0.5,null,null,2,null,3.3,0.6,null,null,0.6,0.5,null,null,2.2,null,0.6,null,0.4,null,1.6,null,0.3,null,0.4,null,0.7,null,2.5,null,38404,null,1457,null,49344.00,1609,null,null,22191,null,972,null,1904,null,56065,null,2162,null,62078,null,1481,null,51374,null,68845,2034,null,null,1488,null,29836,null,31.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X),(X),null
5001100US2908,Missouri,"Congressional District 8 (111th Congress), Missouri",132680,3543,null,null,80716,3907,null,null,3855,null,173138,null,3578,null,253854,null,6.4,0.8,null,null,0.9,null,10.7,null,2,null,22.5,null,0.6,null,2.5,null,8.5,null,0.8,null,4.5,null,0.8,null,16.8,1.8,null,null,0.7,null,3.3,null,22.6,2.1,null,null,1.2,null,11.8,null,1.3,null,14.7,null,1.1,null,17,null,13.3,null,1.8,null,1.2,null,11.9,null,1.2,null,13.3,null,1,null,13.4,null,11.9,null,1.8,null,1.7,null,19.1,null,1.2,null,18.2,null,1,null,16.5,null,17.3,1.1,null,null,1.5,null,8.2,null,1.6,null,24.4,null,1.3,null,21.4,null,8.5,0.6,null,null,2.5,null,0.8,null,1.2,null,13.1,null,1,null,10.8,null,5.7,null,0.6,null,7.8,null,0.9,null,9.9,null,1.2,null,1.5,null,0.7,null,0.3,null,1.4,0.4,null,null,1.1,null,1.8,0.5,null,null,0.3,0.2,null,null,1.7,null,0.5,null,0.4,null,1.3,null,0.4,null,0.4,null,0.7,null,2.2,null,35288,null,1018,null,42977.00,1500,null,null,19179,null,1293,null,1292,null,51012,null,2445,null,55107,null,2093,null,47224,null,62905,3216,null,null,3270,null,28681,null,31.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X),(X),null
5001100US2909,Missouri,"Congressional District 9 (111th Congress), Missouri",139898,4281,null,null,88871,4062,null,null,3867,null,179379,null,3944,null,268250,null,3.9,0.8,null,null,0.9,null,8.9,null,2.3,null,19.8,null,0.6,null,1.5,null,7.3,null,0.7,null,4.2,null,0.8,null,14.9,1.7,null,null,0.5,null,2,null,20.3,1.9,null,null,1.1,null,6.8,null,1,null,9.8,null,0.9,null,12.9,null,14.6,null,1.6,null,1.2,null,9.9,null,1.1,null,11.2,null,1,null,12.6,null,14.6,null,2,null,1.5,null,15.8,null,1.2,null,16,null,1,null,15.6,null,19.1,1.1,null,null,1.6,null,8.7,null,1.8,null,26.8,null,1.5,null,23.8,null,10.4,0.8,null,null,4,null,1.1,null,1.3,null,15.4,null,1,null,13.2,null,8.8,null,0.8,null,11.6,null,1.3,null,13.9,null,1.5,null,2.4,null,0.9,null,0.4,null,3.1,0.6,null,null,2.2,null,3.9,0.8,null,null,0.4,0.3,null,null,3.1,null,0.6,null,0.4,null,2.2,null,0.3,null,0.3,null,0.8,null,3.9,null,41829,null,1348,null,54324.00,1509,null,null,22095,null,1142,null,1449,null,61863,null,1969,null,67581,null,1413,null,55895,null,76627,2563,null,null,1557,null,29954,null,30.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),null
5001100US3000,Montana,"Congressional District (at Large) (111th Congress), Montana",203500,4726,null,null,147548,5073,null,null,5113,null,255199,null,4175,null,402747,null,4.6,0.7,null,null,0.6,null,6.9,null,1.2,null,12.1,null,0.5,null,2.4,null,7,null,0.7,null,3.1,null,0.6,null,13.9,1.4,null,null,0.6,null,2.2,null,20,1.5,null,null,0.9,null,7.7,null,1,null,11,null,0.8,null,14,null,16.7,null,1.4,null,0.9,null,9.3,null,0.9,null,10.9,null,0.7,null,13,null,15.7,null,1.5,null,1.2,null,15.9,null,1,null,15.8,null,0.8,null,16,null,18.5,0.9,null,null,1.2,null,13.5,null,1.5,null,22.7,null,1.3,null,21,null,11.7,0.8,null,null,4.3,null,0.7,null,1.3,null,18.4,null,1.1,null,15.7,null,8.9,null,0.6,null,12,null,0.9,null,14.4,null,1.1,null,2.6,null,0.6,null,0.4,null,3.2,0.5,null,null,2.3,null,4,0.6,null,null,0.7,0.3,null,null,2.5,null,0.4,null,0.3,null,1.8,null,0.2,null,0.5,null,0.5,null,3.1,null,42666,null,1130,null,54507.00,1827,null,null,27109,null,1235,null,1748,null,62301,null,1749,null,67131,null,1194,null,56266,null,74991,1969,null,null,1539,null,35546,null,27,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.8,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.3,(X),(X),null
5001100US3101,Nebraska,"Congressional District 1 (111th Congress), Nebraska",132060,3695,null,null,83769,3339,null,null,3640,null,162439,null,2978,null,246208,null,3.5,0.7,null,null,0.8,null,6.1,null,1.9,null,13,null,0.3,null,0.7,null,6.9,null,0.8,null,2.8,null,0.7,null,15,1.9,null,null,0.5,null,1.3,null,19.1,1.9,null,null,0.8,null,4.4,null,1,null,6.8,null,0.9,null,10.9,null,17.7,null,2,null,0.8,null,7.5,null,0.9,null,9.3,null,0.9,null,12.1,null,14.6,null,1.7,null,1.2,null,14,null,1.1,null,14,null,0.9,null,14.4,null,20.6,1.3,null,null,2,null,13.2,null,1.8,null,25.9,null,1.6,null,24,null,13.1,0.9,null,null,4.6,null,1.2,null,1.4,null,19.8,null,1.1,null,17.2,null,11,null,0.8,null,15.3,null,1.1,null,18.1,null,1.3,null,1.8,null,0.6,null,0.4,null,4,0.6,null,null,2.9,null,4.7,0.7,null,null,0.5,0.4,null,null,3.1,null,0.6,null,0.4,null,2.2,null,0.3,null,0.4,null,0.7,null,3.5,null,49602,null,1430,null,62371.00,1890,null,null,26788,null,1696,null,1542,null,70589,null,1997,null,74497,null,1544,null,61580,null,82578,2187,null,null,1531,null,33947,null,22.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.4,(X),(X),null
5001100US3102,Nebraska,"Congressional District 2 (111th Congress), Nebraska",117275,3579,null,null,89931,2981,null,null,3430,null,158808,null,3226,null,248739,null,3.2,0.8,null,null,0.7,null,5.8,null,1.7,null,11.6,null,0.4,null,1.1,null,5.9,null,0.7,null,3.3,null,0.7,null,10.5,1.6,null,null,0.6,null,1.5,null,17.1,2.1,null,null,0.9,null,4.7,null,1,null,7.9,null,0.9,null,10.8,null,16,null,1.9,null,1.2,null,6.2,null,1.2,null,9.1,null,1,null,11.2,null,16.6,null,1.8,null,1.3,null,9.8,null,1.4,null,12.1,null,1.1,null,13.9,null,19.1,1,null,null,1.7,null,16.4,null,1.7,null,21.3,null,1.5,null,19.8,null,13.4,1,null,null,7,null,1.3,null,1.7,null,19,null,1.3,null,16.6,null,12.9,null,1,null,18.1,null,1.5,null,23.3,null,2,null,3.1,null,0.9,null,0.5,null,5.3,0.8,null,null,3.8,null,7.1,1,null,null,1.2,0.6,null,null,4.6,null,0.7,null,0.5,null,3.2,null,0.3,null,0.5,null,0.9,null,6,null,52306,null,1370,null,67090.00,2264,null,null,31484,null,1200,null,2157,null,81255,null,2820,null,83363,null,1935,null,68655,null,97911,3642,null,null,1597,null,39632,null,22,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21,(X),(X),null
5001100US3103,Nebraska,"Congressional District 3 (111th Congress), Nebraska",118688,3471,null,null,77197,3417,null,null,3587,null,147160,null,2986,null,224357,null,3.8,0.8,null,null,0.8,null,6.9,null,1.9,null,13.9,null,0.5,null,1.4,null,6.6,null,0.7,null,3.1,null,0.6,null,14.4,1.7,null,null,0.5,null,1.9,null,23.6,1.8,null,null,0.7,null,7.2,null,0.9,null,9,null,0.9,null,13.7,null,16,null,1.9,null,0.9,null,9.3,null,0.8,null,10.4,null,0.9,null,12.4,null,12.8,null,1.5,null,1.4,null,18,null,1.3,null,18.5,null,1.1,null,16.9,null,21.1,1.2,null,null,1.5,null,11.9,null,1.8,null,27.6,null,1.7,null,25.6,null,11.7,0.9,null,null,4.9,null,1.2,null,1.4,null,17,null,1.2,null,14.8,null,7.5,null,0.6,null,10.5,null,0.9,null,12.5,null,1.1,null,1.6,null,0.5,null,0.3,null,2.3,0.5,null,null,1.6,null,2.7,0.6,null,null,0.3,0.2,null,null,2,null,0.5,null,0.3,null,1.5,null,0.3,null,0.5,null,0.6,null,2.5,null,43757,null,1311,null,53503.00,1381,null,null,23907,null,1368,null,1248,null,59844,null,1691,null,64033,null,1257,null,53897,null,70568,2021,null,null,1676,null,32741,null,27.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X),(X),null
5001100US3201,Nevada,"Congressional District 1 (111th Congress), Nevada",112816,4328,null,null,102513,4724,null,null,4810,null,175865,null,6233,null,278378,null,6.8,1,null,null,1,null,8.6,null,1.7,null,13.6,null,0.9,null,3.2,null,6,null,0.7,null,3.7,null,0.7,null,10.6,1.7,null,null,0.8,null,2.2,null,18.1,2.2,null,null,1.2,null,8.5,null,1.2,null,10.6,null,1,null,12.8,null,14.1,null,2.1,null,1.4,null,9.4,null,1.5,null,11.9,null,1.1,null,12.4,null,15.9,null,2,null,1.8,null,15.7,null,1.6,null,15.2,null,1.1,null,15.5,null,19.4,1.2,null,null,2.2,null,15.4,null,1.8,null,22.4,null,1.5,null,20.7,null,11.1,1.1,null,null,6.5,null,1.3,null,1.7,null,14.1,null,1.4,null,13,null,9.1,null,0.9,null,11.7,null,1.3,null,15.7,null,1.8,null,3.8,null,0.8,null,0.5,null,3,0.7,null,null,2.6,null,4.5,1,null,null,1.1,0.6,null,null,3.4,null,0.7,null,0.5,null,2.5,null,0.4,null,0.9,null,0.9,null,4.2,null,43916,null,1817,null,52088.00,2478,null,null,30394,null,1562,null,2085,null,61902,null,2676,null,66276,null,1845,null,58357,null,77513,3462,null,null,2067,null,40368,null,34.1,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),null
5001100US3202,Nevada,"Congressional District 2 (111th Congress), Nevada",155258,5338,null,null,116589,4856,null,null,5293,null,206442,null,4504,null,323031,null,4.7,0.8,null,null,0.8,null,7,null,1.8,null,13.1,null,0.4,null,1.4,null,5.2,null,0.8,null,3.3,null,0.8,null,9.3,1.6,null,null,0.6,null,1.8,null,20,2.3,null,null,1.1,null,5.7,null,1.2,null,8.6,null,1,null,12.9,null,11.6,null,1.9,null,1.2,null,9.4,null,1.1,null,10.8,null,1.1,null,11.1,null,15.2,null,1.7,null,1.3,null,13.5,null,1.2,null,13.6,null,1,null,14.2,null,18.9,1.2,null,null,2,null,15,null,1.9,null,21.3,null,1.5,null,21,null,12.1,0.8,null,null,6.7,null,1.4,null,1.5,null,18.3,null,1.2,null,15,null,12.1,null,1,null,15.3,null,1.4,null,18.9,null,1.7,null,5.7,null,1,null,0.5,null,4.1,0.7,null,null,3.4,null,5.1,0.9,null,null,1.6,0.7,null,null,3.7,null,0.7,null,0.5,null,3.1,null,0.8,null,1.9,null,0.9,null,4.4,null,49352,null,2388,null,60944.00,1557,null,null,31322,null,1779,null,2311,null,71115,null,2727,null,75790,null,2442,null,66793,null,86302,3244,null,null,4375,null,47779,null,26.3,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X),(X),null
5001100US3203,Nevada,"Congressional District 3 (111th Congress), Nevada",184287,6122,null,null,131023,6307,null,null,6219,null,257379,null,6288,null,388402,null,4,0.8,null,null,0.7,null,5.9,null,1.4,null,10.3,null,0.5,null,1.8,null,3.2,null,0.5,null,2.7,null,0.6,null,4.7,0.8,null,null,0.5,null,1.5,null,13.3,1.6,null,null,1.1,null,5.5,null,1,null,7.4,null,0.8,null,8.8,null,13.3,null,1.6,null,1,null,7.5,null,1.1,null,9.8,null,0.9,null,10.8,null,16.4,null,1.9,null,1.2,null,12.3,null,1.1,null,13.8,null,1,null,14.4,null,20.8,1.2,null,null,1.9,null,19,null,1.8,null,21.9,null,1.5,null,21,null,14.5,0.9,null,null,10,null,1.4,null,1.5,null,18.7,null,1.1,null,16.3,null,13.7,null,1,null,16.1,null,1.1,null,19.9,null,1.5,null,8.2,null,1.4,null,0.5,null,5,0.7,null,null,4.6,null,6,1,null,null,2.9,0.8,null,null,3.9,null,0.6,null,0.4,null,3.3,null,0.6,null,2,null,0.8,null,4.8,null,57239,null,1579,null,64370.00,1820,null,null,41824,null,1286,null,2606,null,74327,null,2374,null,78532,null,1751,null,72423,null,88257,2870,null,null,2563,null,56383,null,32.4,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),null
5001100US3301,New Hampshire,"Congressional District 1 (111th Congress), New Hampshire",138772,4184,null,null,87312,4465,null,null,4519,null,174399,null,4147,null,261711,null,2.4,0.5,null,null,0.6,null,4.1,null,1.5,null,9,null,0.4,null,0.7,null,3.9,null,0.7,null,2,null,0.6,null,8.4,1.6,null,null,0.5,null,0.9,null,14.7,1.5,null,null,0.9,null,3.5,null,0.8,null,5.1,null,0.8,null,8.2,null,12,null,1.7,null,1,null,6,null,1.1,null,7.7,null,0.9,null,9.2,null,17.5,null,2.2,null,1.3,null,12.1,null,1.3,null,13,null,1.2,null,14.3,null,19.7,1.3,null,null,2.6,null,20.6,null,1.6,null,18.6,null,1.4,null,19,null,14.6,1.1,null,null,8,null,1.4,null,1.8,null,19.6,null,1.5,null,18,null,15.5,null,1,null,19.3,null,1.4,null,22.2,null,1.7,null,6.6,null,1.3,null,0.7,null,8,1,null,null,6.1,null,9.7,1.2,null,null,1.8,0.9,null,null,5.6,null,0.7,null,0.5,null,4.4,null,0.6,null,1.5,null,0.8,null,6.7,null,61948,null,1344,null,75983.00,2204,null,null,40413,null,2036,null,2685,null,84034,null,2463,null,90478,null,1807,null,78500,null,N,N,N,N,2897,null,50835,null,28.6,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X),(X),null
